id,player_api_id,player_name,birthday,height,weight
809,27702,Angelo Palombo,1981-09-25 00:00:00,177.8,170
810,8837,Angelo Raso,1981-07-20 00:00:00,172.72,159
811,17836,Angelo,1981-06-12 00:00:00,175.26,172
812,33850,Angelos Basinas,1976-01-03 00:00:00,177.8,165
813,38810,Angelos Charisteas,1980-02-09 00:00:00,190.5,181
814,163901,Anibal Capela,1991-05-08 00:00:00,187.96,185
815,442735,Anice Badri,1990-09-18 00:00:00,177.8,161
816,38100,Anilton,1980-07-10 00:00:00,185.42,170
817,27155,Anis Ben-Hatira,1988-07-18 00:00:00,182.88,181
818,243509,Anouar Kali,1991-06-03 00:00:00,172.72,148
819,26692,Anour Hadouir,1982-09-14 00:00:00,170.18,150
820,163989,Anselmo,1981-06-06 00:00:00,187.96,185
821,202343,Anselmo,1989-02-20 00:00:00,185.42,181
822,22139,Anselmo,1984-01-06 00:00:00,182.88,170
823,7334,Anssi Jaakkola,1987-03-13 00:00:00,193.04,194
824,97359,Ante Puljic,1987-11-05 00:00:00,187.96,181
825,265725,Ante Rebic,1993-09-21 00:00:00,185.42,170
826,170660,Ante Vukusic,1991-01-04 00:00:00,177.8,163
827,17312,Anther Yahia,1982-03-21 00:00:00,182.88,165
828,177683,Anthony Andreu,1988-05-22 00:00:00,177.8,161
829,71619,Anthony Annan,1986-07-21 00:00:00,175.26,141
830,165597,Anthony Bentem,1990-03-19 00:00:00,180.34,165
831,425457,Anthony Biekman,1994-05-16 00:00:00,180.34,172
832,11327,Anthony Deroin,1979-03-15 00:00:00,162.56,146
833,7621,Anthony Favre,1984-02-01 00:00:00,193.04,198
834,280862,Anthony Forde,1993-11-16 00:00:00,180.34,181
835,24509,Anthony Gardner,1980-09-19 00:00:00,195.58,194
836,202562,Anthony Knockaert,1991-11-20 00:00:00,172.72,152
837,37466,Anthony Le Tallec,1984-10-03 00:00:00,182.88,161
838,215419,Anthony Limbombe,1994-07-15 00:00:00,177.8,159
839,118850,Anthony Lippini,1988-11-07 00:00:00,175.26,150
840,167035,Anthony Lopes,1990-10-01 00:00:00,182.88,179
841,188565,Anthony Loustallot,1992-03-30 00:00:00,182.88,170
842,25640,Anthony Lurling,1977-04-22 00:00:00,172.72,165
843,413557,Anthony Martial,1995-12-05 00:00:00,180.34,168
844,24162,Anthony McMahon,1986-03-24 00:00:00,180.34,159
845,187563,Anthony Mfa Meuzi,1991-03-07 00:00:00,182.88,201
846,71605,Anthony Modeste,1988-04-14 00:00:00,187.96,185
847,148331,Anthony Moris,1990-04-29 00:00:00,182.88,165
848,40659,Anthony Mounier,1987-09-27 00:00:00,175.26,152
849,30295,Anthony Obodai,1982-08-06 00:00:00,170.18,159
850,47194,Anthony Pilkington,1988-06-06 00:00:00,180.34,179
851,37021,Anthony Portier,1982-06-01 00:00:00,182.88,181
852,32579,Anthony Reveillere,1979-11-10 00:00:00,180.34,170
853,564859,Anthony Ribelin,1996-04-08 00:00:00,177.8,161
854,114742,Anthony Sauthier,1991-02-05 00:00:00,182.88,154
855,30710,Anthony Seric,1979-01-15 00:00:00,182.88,170
856,38614,Anthony Stokes,1988-07-25 00:00:00,180.34,157
857,95176,Anthony Straker,1988-09-23 00:00:00,175.26,165
858,196366,Anthony Ujah,1990-11-20 00:00:00,177.8,179
859,94284,Anthony van Loo,1988-10-05 00:00:00,177.8,157
860,38368,Anthony Vanden Borre,1987-10-24 00:00:00,182.88,192
861,562698,Anthony Walongwa,1993-10-15 00:00:00,187.96,176
862,188506,Anthony Watt,1993-12-29 00:00:00,182.88,168
863,46892,Anthony Weber,1987-06-11 00:00:00,190.5,181
864,42582,Antimo Iunco,1984-06-10 00:00:00,172.72,150
865,656668,Anto Grgic,1996-11-28 00:00:00,187.96,172
866,424918,Antoine Conte,1994-01-29 00:00:00,177.8,159
867,46653,Antoine Devaux,1985-02-21 00:00:00,185.42,154
868,184138,Antoine Griezmann,1991-03-21 00:00:00,175.26,148
869,717270,Antoine Rabillard,1995-09-22 00:00:00,177.8,148
870,8893,Antoine Rey,1986-08-25 00:00:00,167.64,148
871,26470,Antoine van der Linden,1976-03-17 00:00:00,185.42,185
872,11736,Antolin Alcaraz,1982-07-30 00:00:00,187.96,176
873,24740,Anton Ferdinand,1985-02-18 00:00:00,182.88,157
874,441302,Anton Mitryushkin,1996-02-08 00:00:00,187.96,181
875,16678,Anton Putsila,1987-06-10 00:00:00,180.34,163
876,115253,Anton Sloboda,1987-07-10 00:00:00,177.8,154
877,13349,Antoni Lukasiewicz,1983-06-26 00:00:00,187.96,190
878,186948,Antonini Culina,1992-01-27 00:00:00,182.88,170
879,40648,Antonio Adan,1987-05-13 00:00:00,190.5,203
880,150731,Antonio Amaya,1983-05-31 00:00:00,193.04,190
881,102612,Antonio Apono,1984-02-13 00:00:00,172.72,159
882,41769,Antonio Balzano,1986-06-13 00:00:00,175.26,163
883,39738,Antonio Barilla,1988-04-01 00:00:00,180.34,172
884,35324,Antonio Barragan,1987-06-12 00:00:00,185.42,183
885,39485,Antonio Bocchetti,1980-06-11 00:00:00,182.88,165
886,24464,Antonio Busce,1975-12-12 00:00:00,182.88,172
887,11685,Antonio Candreva,1987-02-28 00:00:00,180.34,154
888,25837,Antonio Carlos Dos Santos,1979-10-03 00:00:00,187.96,150
889,32748,Antonio Cassano,1982-07-12 00:00:00,175.26,176
890,41881,Antonio Chimenti,1970-06-30 00:00:00,182.88,183
891,358142,Antonio Cotan,1995-09-19 00:00:00,172.72,150
892,34413,Antonio da Silva,1978-06-13 00:00:00,175.26,168
893,66982,Antonio de Azevedo,1981-11-23 00:00:00,175.26,150
894,299374,Antonio Di Gaudio,1989-08-16 00:00:00,170.18,139
895,27734,Antonio Di Natale,1977-10-13 00:00:00,170.18,154
896,33644,Antonio Doblas,1980-08-05 00:00:00,182.88,179
897,212772,Antonio Donnarumma,1990-07-07 00:00:00,193.04,212
898,164430,Antonio Filipe,1985-04-14 00:00:00,185.42,185
899,37499,Antonio Filippini,1973-07-03 00:00:00,167.64,146
900,41542,Antonio Floro Flores,1983-06-18 00:00:00,182.88,172
901,40680,Antonio Geder,1978-05-23 00:00:00,182.88,190
902,39389,Antonio Ghomsi,1986-04-22 00:00:00,177.8,174
903,37433,Antonio Guayre,1980-04-23 00:00:00,175.26,157
904,33832,Antonio Hidalgo,1979-02-08 00:00:00,182.88,161
905,24409,Antonio Langella,1977-03-30 00:00:00,182.88,179
906,32656,Antonio Lopez,1981-09-13 00:00:00,175.26,163
907,202553,Antonio Luna,1991-03-17 00:00:00,177.8,150
908,517294,Antonio Marin Molina,1996-06-17 00:00:00,177.8,165
909,182839,Antonio Mazzotta,1989-08-02 00:00:00,182.88,161
910,298941,Antonio Milic,1994-03-10 00:00:00,190.5,179
911,35644,Antonio Mirante,1983-07-08 00:00:00,193.04,174
912,39367,Antonio Nocerino,1985-04-09 00:00:00,175.26,165
913,354519,Antonio Reguero Chapinal,1982-07-04 00:00:00,182.88,176
914,27560,Antonio Rosati,1983-06-26 00:00:00,195.58,179
915,276738,Antonio Ruediger,1993-03-03 00:00:00,190.5,187
916,79737,Antonio Rukavina,1984-01-26 00:00:00,177.8,163
917,474448,Antonio Sanabria,1996-03-04 00:00:00,180.34,154
918,255251,Antonio Signori Dominique,1994-07-25 00:00:00,185.42,165
919,37793,Antonio Tomas,1985-01-19 00:00:00,175.26,165
920,35327,Antonio Valencia,1985-08-04 00:00:00,180.34,172
921,361760,Antonio Xavier,1992-07-06 00:00:00,175.26,157
922,74291,Antonio Zito,1986-06-06 00:00:00,182.88,179
923,496045,Antonio-Mirko Colak,1993-09-17 00:00:00,187.96,183
924,132111,Antons Kurakins,1990-01-01 00:00:00,182.88,161
925,93346,"Antony Lecointe,19",1980-10-05 00:00:00,167.64,130
926,31810,Antti Okkonen,1982-06-06 00:00:00,177.8,163
927,45244,Antunes,1987-04-01 00:00:00,175.26,152
928,562267,Anwar El-Ghazi,1995-05-03 00:00:00,187.96,192
929,186975,Apostolos Vellios,1992-01-08 00:00:00,190.5,172
930,38230,Apoula Edima Edel,1986-06-17 00:00:00,182.88,176
931,70255,Aquivaldo Mosquera,1981-06-22 00:00:00,182.88,187
932,209362,Aras Oezbiliz,1990-03-09 00:00:00,175.26,154
933,520659,Arber Zeneli,1995-02-25 00:00:00,175.26,159
934,182776,Archimede Morleo,1983-09-26 00:00:00,172.72,150
935,37188,Ard van Peppen,1985-06-26 00:00:00,180.34,174
936,39792,Arda Turan,1987-01-30 00:00:00,177.8,168
937,30880,Arek Radomski,1977-06-27 00:00:00,177.8,170
938,40451,Ari,1985-12-12 00:00:00,198.12,172
939,112656,Ariel Borysiuk,1991-07-29 00:00:00,180.34,154
940,38362,Ariel Ibagaza,1976-10-27 00:00:00,165.1,143
941,149584,Ariel Nahuelpan,1987-10-15 00:00:00,187.96,203
942,38263,Aristide Bance,1984-09-19 00:00:00,193.04,205
943,604374,Aristote Madiani,1995-08-22 00:00:00,182.88,161
944,421441,Aristote N'Dongala,1994-01-19 00:00:00,175.26,152
945,33028,Aritz Aduriz,1981-02-11 00:00:00,182.88,172
946,607148,Aritz Elustondo,1994-03-28 00:00:00,182.88,159
947,75331,Aritz Lopez Garai,1980-11-06 00:00:00,182.88,176
948,37496,Ariza Makukula,1981-03-04 00:00:00,193.04,185
949,45485,Arjan Swinkels,1984-10-15 00:00:00,182.88,179
950,110112,Arjan van Dijk,1987-01-17 00:00:00,187.96,172
951,30834,Arjen Robben,1984-01-23 00:00:00,180.34,176
952,39070,Arkadiusz Glowacki,1979-03-13 00:00:00,185.42,172
953,13472,Arkadiusz Malarz,1980-06-19 00:00:00,187.96,190
954,277460,Arkadiusz Milik,1994-02-28 00:00:00,185.42,172
955,196185,Arkadiusz Piech,1985-06-07 00:00:00,170.18,159
956,197560,Arkadiusz Wozniak,1990-06-01 00:00:00,182.88,168
957,263796,Arlind Ajeti,1993-09-25 00:00:00,182.88,183
958,63520,Armand Traore,1989-10-08 00:00:00,182.88,181
959,301023,Armando Izzo,1992-03-02 00:00:00,182.88,172
960,254704,Armando Sadiku,1991-05-27 00:00:00,185.42,176
961,174855,Armiche Ortega,1988-06-12 00:00:00,175.26,154
962,448851,Armin Alesevic,1994-03-06 00:00:00,185.42,179
963,107502,Armin Bacinovic,1989-10-24 00:00:00,182.88,161
964,314966,Armin Cerimagic,1994-01-14 00:00:00,180.34,165
965,27110,Arnar Vidarsson,1978-03-15 00:00:00,177.8,170
966,38625,Arnaud Buhler,1985-01-17 00:00:00,187.96,159
967,239351,Arnaud De Greef,1992-04-12 00:00:00,182.88,176
968,46540,Arnaud Le Lan,1978-03-22 00:00:00,170.18,132
969,46246,Arnaud Maire,1979-03-06 00:00:00,180.34,170
970,179411,Arnaud Souquet,1992-02-12 00:00:00,177.8,150
971,37104,Arnaud Sutchuin Djoum,1989-05-02 00:00:00,182.88,172
972,30819,Arne Friedrich,1979-05-29 00:00:00,185.42,181
973,256197,Arne Naudts,1993-11-27 00:00:00,185.42,176
974,26630,Arne Slot,1978-09-17 00:00:00,185.42,165
975,40281,Arni Gautur Arason,1975-05-07 00:00:00,187.96,185
976,560413,Arno Verschueren,1997-04-08 00:00:00,175.26,146
977,103964,Arnold Bouka Moutou,1988-11-28 00:00:00,175.26,152
978,34400,Arnold Bruggink,1977-07-24 00:00:00,185.42,176
979,26458,Arnold Kruiswijk,1984-11-02 00:00:00,182.88,161
980,26324,Arnold Mvuemba,1985-01-28 00:00:00,172.72,148
981,522765,Arnold,1992-04-06 00:00:00,185.42,165
982,178481,Arnor Angeli,1991-02-25 00:00:00,182.88,170
983,110137,Arnor Smarason,1988-09-07 00:00:00,185.42,172
984,110169,Aron Gunnarsson,1989-04-22 00:00:00,177.8,154
985,172388,Aron Johannsson,1990-11-10 00:00:00,182.88,154
986,112979,Aron Liechti,1986-02-15 00:00:00,180.34,154
987,30922,Arouna Kone,1983-11-11 00:00:00,182.88,179
988,287334,Arsenio Valpoort,1992-08-05 00:00:00,185.42,176
989,242904,Arsenio,1989-08-30 00:00:00,180.34,159
990,107717,Artem Kravets,1989-06-03 00:00:00,187.96,172
991,206669,Artem Putivtsev,1988-08-29 00:00:00,185.42,174
992,540230,Artem Simonyan,1995-02-20 00:00:00,177.8,154
993,38842,Arthur Boka,1983-04-02 00:00:00,165.1,143
994,418137,Arthur Masuaku,1993-11-07 00:00:00,177.8,154
995,173983,Arthur,1987-01-14 00:00:00,177.8,150
996,33000,Arthuro,1982-08-27 00:00:00,190.5,194
997,74989,Artiles Oliva Aythami,1986-04-02 00:00:00,182.88,172
998,107792,Artis Lazdins,1986-05-03 00:00:00,180.34,163
999,79982,Artjoms Rudnevs,1988-01-13 00:00:00,182.88,179
1000,30974,Artur Boruc,1980-02-20 00:00:00,193.04,192
1001,178702,Artur Gieraga,1988-05-04 00:00:00,182.88,176
1002,168727,Artur Ionita,1990-08-17 00:00:00,182.88,161
1003,69611,Artur Jedrzejczyk,1987-11-04 00:00:00,187.96,181
1004,46365,Artur Krysiak,1989-08-11 00:00:00,193.04,183
1005,178424,Artur Lenartowski,1988-03-17 00:00:00,193.04,174
1006,69008,Artur Sobiech,1990-06-12 00:00:00,185.42,179
1007,30266,Artur Wichniarek,1977-02-28 00:00:00,182.88,174
1008,11743,Artur,1984-02-18 00:00:00,175.26,152
1009,19344,Artur,1981-01-25 00:00:00,193.04,209
1010,69686,Arturo Alvarez,1985-06-28 00:00:00,175.26,170
1011,33655,Arturo Arzu,1981-03-17 00:00:00,182.88,172
1012,45832,Arturo ten Heuvel,1978-12-20 00:00:00,180.34,176
1013,49939,Arturo Vidal,1987-05-22 00:00:00,180.34,165
1014,30901,Aruna Dindane,1980-11-26 00:00:00,175.26,176
1015,212970,Arvid Schenk,1989-07-28 00:00:00,195.58,187
1016,80262,Arvydas Novikovas,1990-12-18 00:00:00,177.8,168
1017,41980,Asamoah Gyan,1985-11-22 00:00:00,180.34,170
1018,37846,Asanda Sishuba,1980-04-13 00:00:00,167.64,143
1019,27339,Ashkan Dejagah,1986-07-05 00:00:00,180.34,172
1020,107280,Ashley Barnes,1989-10-30 00:00:00,185.42,168
1021,38834,Ashley Cole,1980-12-20 00:00:00,175.26,146
1022,182223,Ashley R. Westwood,1990-04-01 00:00:00,170.18,148
1023,24948,Ashley Williams,1984-08-23 00:00:00,182.88,201
1024,23354,Ashley Young,1985-07-09 00:00:00,175.26,143
1025,423207,Ashour El Takky,1980-11-28 00:00:00,165.1,148
1026,171094,Ashton Taylor,1990-09-02 00:00:00,190.5,168
1027,571709,Ashton-Phillip Goetz,1993-07-16 00:00:00,177.8,163
1028,34575,Asier del Horno,1981-01-19 00:00:00,182.88,154
1029,102002,Asier Goiria,1980-09-19 00:00:00,182.88,170
1030,205278,Asier Illarramendi,1990-03-08 00:00:00,177.8,168
1031,33958,Asier Riesgo,1983-10-06 00:00:00,185.42,168
1032,46518,Asmir Begovic,1987-06-20 00:00:00,200.66,183
1033,178947,Asmir Kajevic,1990-02-15 00:00:00,187.96,181
1034,595586,Assane Demoya Gnoukouri,1996-09-28 00:00:00,180.34,170
1035,612212,Assane Diousse,1997-09-20 00:00:00,175.26,150
1036,36180,Assani Lukimya-Mulongoti,1986-01-25 00:00:00,190.5,196
1037,168744,Astrit Ajdarevic,1990-04-17 00:00:00,190.5,187
1038,200964,Athanasios Petsos,1991-06-05 00:00:00,182.88,176
1039,70959,Athanassios Papazoglou,1988-03-30 00:00:00,195.58,203
1040,26785,Atiba Hutchinson,1983-02-08 00:00:00,187.96,161
1041,184591,Atila Turan,1992-04-10 00:00:00,175.26,174
1042,72813,Atsuto Uchida,1988-03-27 00:00:00,175.26,154
1043,93184,Audrius Ksanavicius,1977-01-28 00:00:00,170.18,148
1044,184100,Augusto Da Silva,1983-11-17 00:00:00,172.72,170
1045,72623,Augusto Fernandez,1986-04-10 00:00:00,177.8,157
1046,185699,Augusto Pereira Loureiro,1987-08-30 00:00:00,180.34,168
1047,351063,Aurelian Chitu,1991-03-25 00:00:00,182.88,176
1048,26261,Aurelien Capoue,1982-02-28 00:00:00,185.42,163
1049,56916,Aurelien Chedjou,1985-06-20 00:00:00,182.88,190
1050,46228,Aurelien Collin,1986-03-08 00:00:00,187.96,168
1051,45778,Aurelien Joachim,1986-08-10 00:00:00,185.42,181
1052,46430,Aurelien Montaroup,1985-12-19 00:00:00,177.8,159
1053,34239,Austin McCann,1980-01-21 00:00:00,180.34,181
1054,174203,Avi Rikan,1988-09-10 00:00:00,170.18,141
1055,11569,Avi Strool,1980-09-18 00:00:00,185.42,172
1056,361055,Avto,1991-10-03 00:00:00,177.8,154
1057,27524,Axel Bellinghausen,1983-05-17 00:00:00,182.88,168
1058,488297,Axel Borgmann,1994-07-08 00:00:00,177.8,165
1059,352888,Axel N'Gando,1993-07-13 00:00:00,177.8,157
1060,39591,Axel Witsel,1989-01-12 00:00:00,185.42,161
1061,277821,Ayanda Patosi,1992-10-31 00:00:00,175.26,148
1062,192770,Aymen Abdennour,1989-08-06 00:00:00,187.96,185
1063,173466,Aymen Tahar,1989-10-02 00:00:00,180.34,165
1064,411617,Aymeric Laporte,1994-05-27 00:00:00,187.96,187
1065,33893,Ayoze Diaz Diaz,1982-05-25 00:00:00,175.26,154
1066,75354,Ayoze Garcia Perez,1985-11-22 00:00:00,172.72,159
1067,479020,Ayoze Perez,1993-07-23 00:00:00,177.8,146
1068,119427,Aytac Sulu,1985-12-11 00:00:00,182.88,176
1069,277779,Ayub Masika,1992-09-10 00:00:00,170.18,146
1070,185386,Azbe Jug,1992-03-03 00:00:00,190.5,203
1071,46580,Azubuike Oliseh,1978-11-18 00:00:00,177.8,172
1072,313825,Baard Finne,1995-02-13 00:00:00,172.72,148
1073,115798,Baba,1988-01-05 00:00:00,177.8,165
1074,601783,Babacar Gueye,1994-12-31 00:00:00,190.5,185
1075,362261,Babanco,1985-07-27 00:00:00,180.34,163
1076,164703,Babatunde Luqmon Adekunle,1984-10-10 00:00:00,177.8,163
1077,26111,Bacary Sagna,1983-02-14 00:00:00,175.26,159
1078,26372,Badara Sene,1984-11-19 00:00:00,190.5,170
1079,107416,Badis Lebbihi,1990-03-14 00:00:00,180.34,176
1080,25539,Badr El Kaddouri,1981-01-31 00:00:00,177.8,148
1081,26344,Bafetimbi Gomis,1985-08-06 00:00:00,182.88,170
1082,150064,Baiano,1987-02-23 00:00:00,177.8,152
1083,303139,Baissama Sankoh,1992-03-20 00:00:00,180.34,161
1084,30691,Bakari Kone,1981-09-17 00:00:00,162.56,134
1085,93488,Bakary Kone,1988-04-27 00:00:00,187.96,176
1086,46417,Bakary Sako,1988-04-26 00:00:00,182.88,198
1087,106013,Bakary Sare,1990-04-05 00:00:00,185.42,170
1088,147960,Bakary Soro,1985-12-05 00:00:00,185.42,163
1089,69509,Bakary Soumare,1985-11-09 00:00:00,193.04,205
1090,46242,Bakaye Traore,1985-03-06 00:00:00,185.42,170
1091,72374,Balazs Dzsudzsak,1986-12-23 00:00:00,177.8,159
1092,9307,Balazs Toth,1981-09-24 00:00:00,175.26,154
1093,488958,Balde Diao Keita,1995-03-08 00:00:00,182.88,176
1094,150641,Baltasar Rigo,1985-06-26 00:00:00,185.42,174
1095,40840,Banel Nicolita,1985-01-07 00:00:00,177.8,157
1096,317932,Baptiste Aloe,1994-06-29 00:00:00,182.88,165
1097,438167,Baptiste Guillaume,1995-06-16 00:00:00,187.96,170
1098,26109,Baptiste Martin,1985-05-14 00:00:00,185.42,179
1099,279175,Baptiste Reynet,1990-10-28 00:00:00,185.42,187
1100,134233,Baptiste Schmisser,1986-02-26 00:00:00,195.58,205
1101,39148,Baptiste Ulens,1987-07-24 00:00:00,177.8,152
1102,174220,Barak Badash,1982-08-30 00:00:00,185.42,165
1103,164137,Barge,1984-01-04 00:00:00,175.26,152
1104,496646,Barnes Osei,1995-01-08 00:00:00,177.8,146
1105,27733,Barreto,1985-07-12 00:00:00,170.18,132
1106,161415,Barry Bannan,1989-12-01 00:00:00,170.18,134
1107,45853,Barry Ditewig,1977-10-14 00:00:00,190.5,198
1108,142282,Barry Douglas,1989-09-04 00:00:00,175.26,141
1109,24978,Barry Ferguson,1978-02-02 00:00:00,177.8,163
1110,45833,Barry Maguire,1989-10-27 00:00:00,180.34,176
1111,32413,Barry Nicholson,1978-08-24 00:00:00,170.18,128
1112,32455,Barry Robson,1978-11-07 00:00:00,180.34,168
1113,32665,Barry Wilson,1972-02-16 00:00:00,180.34,170
1114,163227,Bart Biemans,1988-03-14 00:00:00,182.88,187
1115,37889,Bart Buysse,1986-10-16 00:00:00,177.8,154
1116,37839,Bart Deelkens,1978-04-25 00:00:00,187.96,185
1117,38371,Bart Goor,1973-04-09 00:00:00,182.88,176
1118,21744,Bart Goossens,1985-01-05 00:00:00,182.88,150
1119,680011,Bart Nieuwkoop,1996-03-07 00:00:00,182.88,168
1120,614453,Bart Ramselaar,1996-06-29 00:00:00,177.8,161
1121,188089,Bart Schenkeveld,1991-08-28 00:00:00,182.88,176
1122,586678,Bart Straalman,1996-08-28 00:00:00,193.04,168
1123,110128,Bart van Brakel,1987-04-05 00:00:00,170.18,154
1124,46056,Bart van Hintum,1987-01-16 00:00:00,177.8,165
1125,150589,Bart Vriends,1991-05-09 00:00:00,187.96,179
1126,25551,Bartholomew Ogbeche,1984-10-01 00:00:00,177.8,172
1127,68786,Bartlomiej Babiarz,1989-02-03 00:00:00,167.64,134
1128,450742,Bartlomiej Dragowski,1997-08-19 00:00:00,190.5,190
1129,69374,Bartlomiej Konieczny,1981-06-09 00:00:00,193.04,203
1130,206830,Bartlomiej Pawlowski,1992-11-13 00:00:00,177.8,154
1131,463843,Bartlomiej Smuczynski,1995-08-25 00:00:00,175.26,152
1132,198099,Bartosz Bereszynski,1992-07-12 00:00:00,182.88,172
1133,69616,Bartosz Iwan,1984-04-18 00:00:00,187.96,163
1134,579206,Bartosz Jaroch,1995-01-25 00:00:00,182.88,159
1135,115006,Bartosz Kaniecki,1988-07-11 00:00:00,195.58,201
1136,433675,Bartosz Kapustka,1996-12-23 00:00:00,177.8,148
1137,206662,Bartosz Kopacz,1992-05-12 00:00:00,187.96,185
1138,33804,"Bartosz Lawa,25",1979-02-26 00:00:00,175.26,150
1139,182075,Bartosz Rymaniak,1989-11-13 00:00:00,187.96,176
1140,155256,Bartosz Salamon,1991-05-01 00:00:00,195.58,196
1141,34266,Bartosz Slusarski,1981-12-11 00:00:00,185.42,185
1142,275573,Bartosz Spiaczka,1991-08-19 00:00:00,182.88,154
1143,275739,Bartosz Szeliga,1993-01-10 00:00:00,182.88,174
1144,104045,Bas Dost,1989-05-31 00:00:00,195.58,187
1145,467480,Bas Kuipers,1994-08-17 00:00:00,180.34,163
1146,26463,Bas Roorda,1973-02-13 00:00:00,193.04,196
1147,27168,Bas Sibum,1982-12-26 00:00:00,182.88,170
1148,155534,Bastian Oczipka,1989-01-12 00:00:00,185.42,192
1149,27293,Bastian Reinhardt,1975-11-19 00:00:00,193.04,207
1150,118386,Bastian Schulz,1985-07-10 00:00:00,182.88,170
1151,30872,Bastian Schweinsteiger,1984-08-01 00:00:00,182.88,174
1152,165825,Bastian Weiser,1990-06-19 00:00:00,175.26,150
1153,25863,Bastien Geiger,1985-02-26 00:00:00,177.8,159
1154,178284,Bavon Tshibuabua,1991-07-17 00:00:00,177.8,157
1155,306913,Baye Oumar Niasse,1990-04-18 00:00:00,182.88,181
1156,34054,Baykal Kulaksizoglu,1983-05-12 00:00:00,185.42,170
1157,210065,Bebe,1990-07-12 00:00:00,190.5,183
1158,91473,"Bedi Bastien Buval,29",1986-06-16 00:00:00,187.96,181
1159,66929,Beg Ferati,1986-11-10 00:00:00,187.96,179
1160,40536,Behrang Safari,1985-02-09 00:00:00,182.88,170
1161,210015,Bekim Balaj,1991-01-11 00:00:00,185.42,190
1162,24399,Ben Alnwick,1987-01-01 00:00:00,182.88,176
1163,155936,Ben Amos,1990-04-10 00:00:00,193.04,168
1164,276121,Ben Davies,1993-04-24 00:00:00,180.34,157
1165,24147,Ben Foster,1983-04-03 00:00:00,193.04,198
1166,198372,Ben Gordon,1991-03-02 00:00:00,180.34,146
1167,360108,Ben Greenhalgh,1992-04-16 00:00:00,182.88,157
1168,696404,Ben Hall,1997-01-16 00:00:00,185.42,172
1169,45571,Ben Hamer,1987-11-20 00:00:00,193.04,172
1170,103888,Ben Hutchinson,1987-11-27 00:00:00,180.34,179
1171,240538,Ben Mee,1989-09-23 00:00:00,180.34,163
1172,470720,Ben Richards-Everton,1991-10-17 00:00:00,190.5,181
1173,209413,Ben Rienstra,1990-06-05 00:00:00,182.88,174
1174,47552,Ben Sahar,1989-08-10 00:00:00,180.34,159
1175,40651,Ben Turner,1988-08-21 00:00:00,193.04,201
1176,22991,Ben Watson,1985-07-09 00:00:00,177.8,152
1177,22962,Ben Williams,1982-08-27 00:00:00,187.96,190
1178,45749,Benat Etxebarria,1987-02-19 00:00:00,175.26,159
1179,643982,Bence Mervo,1995-03-05 00:00:00,185.42,183
1180,36147,Benedikt Fernandez,1985-01-08 00:00:00,182.88,176
1181,68253,Benedikt Hoewedes,1988-02-29 00:00:00,187.96,181
1182,35875,Benedikt Pliquett,1984-12-20 00:00:00,198.12,209
1183,246571,Benedikt Roecker,1989-11-19 00:00:00,198.12,198
1184,435683,Benedikt Saller,1992-09-22 00:00:00,180.34,154
1185,163160,Bengali-Fode Koita,1990-10-21 00:00:00,185.42,190
1186,659463,Beni Badibanga,1996-02-19 00:00:00,175.26,154
1187,232253,Benik Afobe,1993-02-12 00:00:00,182.88,170
1188,289248,Benito Raman,1994-11-07 00:00:00,172.72,134
1189,148830,Benjamin Andre,1990-08-03 00:00:00,180.34,168
1190,38599,Benjamin Baltes,1984-03-30 00:00:00,177.8,154
1191,277390,Benjamin Boulenger,1990-03-01 00:00:00,187.96,176
1192,441871,Benjamin Bourigeaud,1994-01-14 00:00:00,177.8,146
1193,89475,Benjamin Brou Angoua,1986-11-28 00:00:00,182.88,159
1194,210404,Benjamin Corgnet,1987-04-06 00:00:00,180.34,165
1195,42706,Benjamin De Ceulaer,1983-12-19 00:00:00,175.26,163
1196,38285,Benjamin De Wilde,1986-04-07 00:00:00,185.42,168
1197,39871,Benjamin Delacourt,1985-09-10 00:00:00,177.8,170
1198,22343,Benjamin Fischer,1980-10-19 00:00:00,175.26,157
1199,26227,Benjamin Gavanon,1980-08-09 00:00:00,180.34,165
1200,40718,Benjamin Genton,1980-05-20 00:00:00,187.96,159
1201,681383,Benjamin Henrichs,1997-02-23 00:00:00,182.88,172
1202,145536,Benjamin Huebner,1989-07-04 00:00:00,193.04,187
1203,32596,Benjamin Huggel,1977-07-07 00:00:00,190.5,198
1204,210146,Benjamin Jeannot,1992-01-22 00:00:00,182.88,168
1205,36518,Benjamin Kessel,1987-10-01 00:00:00,190.5,176
1206,27948,Benjamin Kibebe,1981-08-13 00:00:00,187.96,183
1207,141126,Benjamin Kirsten,1987-06-02 00:00:00,182.88,168
1208,27484,Benjamin Koehler,1980-08-04 00:00:00,172.72,152
1209,394472,Benjamin Kololli,1992-05-15 00:00:00,180.34,168
1210,148294,Benjamin Lambot,1987-05-02 00:00:00,187.96,172
1211,210114,Benjamin Lecomte,1991-04-26 00:00:00,185.42,172
1212,181619,Benjamin Leroy,1989-04-07 00:00:00,185.42,163
1213,42258,Benjamin Luethi,1988-11-30 00:00:00,175.26,157
1214,280965,Benjamin Mendy,1994-07-17 00:00:00,185.42,165
1215,104406,Benjamin Mokulu Tembe,1989-10-11 00:00:00,187.96,187
1216,246330,Benjamin Morel,1987-06-10 00:00:00,180.34,154
1217,131995,Benjamin Moukandjo,1988-11-12 00:00:00,180.34,163
1218,26224,Benjamin Nicaise,1980-09-28 00:00:00,182.88,185
